"driver_id","week","transport_type","tenure","deliveries_invoiced","e2e_invoiced","client_price_invoiced","driver_earnings_invoiced","deliveries_not_invoiced","e2e_not_invoiced","distance_to_pu_invoiced","distance_to_do_invoiced","deliveries_succeeded","e2e_succeeded","client_price_succeeded","driver_earnings_succeeded","distance_to_pu_succeeded","distance_to_do_succeeded","performance_deliveries","picking_time","wapu","delivering_time","wado","distance_to_pu","distance_to_do","assigned_hours","online_hours","extra_time","no_laborable_retribuido","no_disponible","assigned_shifts","is_in_area_begin","no_shows","invitations","non_commit","lack_equipment","late_unresponsive","refused_delivery","equipment_failure"
649157,7.0,e_bike,59,40,65217,265.44,0.0,7,2373,58453,72977,39,62475,256.94,0.0,56949,70269,37,18464,9366,22305,11550,55005,68983,30.00,29.17,0.77,0.00,0.00,10,8,0,40,1,,,3,
649157,8.0,e_bike,59,27,38476,168.45000000000002,0.0,0,0,39822,43374,26,37567,163.20000000000002,0.0,37797,41390,26,11764,4900,13725,7178,37797,41390,24.00,24.05,0.15,6.00,0.00,8,6,0,26,0,,,,
649157,9.0,e_bike,59,30,42138,176.8,0.0,0,0,42594,50049,29,40949,171.35,0.0,42435,47451,26,11039,6942,12814,6214,38502,43979,30.00,22.14,0.50,0.00,0.00,10,4,2,30,0,,,,
649157,10.0,e_bike,59,24,35810,149.76000000000002,0.0,1,3,29862,40359,24,35810,149.76000000000002,0.0,29862,40359,22,9694,4185,12475,6038,26396,37231,24.00,23.80,0.15,6.00,0.00,8,6,0,25,0,,,,
649163,2.0,e_bike,59,33,41319,192.95,0.0,1,1906,51407,47337,33,41319,192.95,0.0,51407,47337,32,13776,5177,15977,5666,50029,47003,18.00,18.00,0.95,0.00,0.00,6,2,0,30,1,,,1,
649163,3.0,e_bike,59,37,57743,229.34000000000003,0.0,2,3397,69542,68857,37,57743,229.34000000000003,0.0,69542,68857,35,19400,6051,23150,6664,64869,67090,30.00,30.00,0.70,0.00,0.00,10,4,0,39,2,,1,1,
649163,4.0,e_bike,59,36,44798,227.53,0.0,1,18,48494,51167,35,43417,222.28,0.0,46436,50200,34,15222,4946,15772,6485,45926,48329,30.00,30.00,0.15,0.00,0.00,10,4,0,36,0,,,,
649163,5.0,e_bike,59,25,32064,156.26,0.0,0,0,28436,41146,24,31334,151.15999999999997,0.0,27271,39980,24,9340,4809,13525,3660,27271,39980,30.00,30.00,0.41,0.00,0.00,10,5,0,24,0,,,,
649163,6.0,e_bike,59,37,51176,230.54000000000002,0.0,0,0,50566,57036,36,49940,225.29000000000002,0.0,49238,55717,35,14663,7238,18148,8359,47034,54149,30.00,30.00,0.94,0.00,0.00,10,4,0,33,0,,,,
649163,7.0,e_bike,59,30,37715,181.04999999999998,0.0,0,0,36943,51653,30,37715,181.04999999999998,0.0,36943,51653,28,11020,4173,16044,3982,34872,49129,30.00,27.00,0.52,0.00,0.00,10,4,1,30,0,,,,
649163,8.0,e_bike,59,35,41201,202.91,0.0,0,0,41772,52987,33,40154,191.71,0.0,38758,51916,33,12242,6221,16689,5002,38758,51916,30.00,29.09,0.55,0.00,0.00,10,10,0,33,0,,,,
649163,9.0,e_bike,59,46,56576,272.31,0.0,0,0,59264,64115,46,56576,272.31,0.0,59264,64115,44,18559,6415,21115,7949,57309,58805,30.00,30.00,0.58,0.00,0.00,10,7,0,44,0,,,,
649163,10.0,e_bike,59,38,52845,239.79,0.0,3,8019,54057,64336,36,49248,229.79,0.0,51500,60883,36,17280,5714,22538,5573,51480,60557,24.00,23.94,0.93,6.00,0.00,8,8,0,35,0,,,,
650079,2.0,e_motorbike,59,22,50508,113.83,8.4,0,0,34097,44632,22,50508,113.83,8.4,34097,44632,13,8038,3639,7923,11413,27107,27892,24.00,24.00,0.11,0.00,0.00,4,0,0,20,0,,,,
650079,3.0,e_motorbike,59,25,55554,140.61,9.86,0,0,44847,54859,24,54093,135.51,9.86,42589,53224,19,13167,6174,11344,14866,38903,44429,24.00,23.98,0.60,6.00,0.00,4,0,0,23,0,,,,
650079,4.0,e_motorbike,59,24,55267,126.24999999999999,7.0600000000000005,0,0,28339,40559,23,52671,119.04999999999997,7.0600000000000005,25513,37900,10,5814,3860,5216,7623,16669,15585,30.00,29.72,0.40,0.00,0.00,5,0,0,23,0,,,,
650079,5.0,e_motorbike,59,20,39705,104.47,7.99,2,1456,27033,42424,20,39705,104.47,7.99,27033,42424,12,5969,3523,7139,8092,21708,26259,30.00,25.33,0.22,0.00,0.00,5,0,1,20,0,,,,
650079,6.0,e_motorbike,59,29,63037,166.14999999999998,11.549999999999999,0,0,44826,61909,28,62120,161.09999999999997,11.549999999999999,44407,61216,14,8732,5363,6687,11250,30864,31004,30.00,29.98,2.07,0.00,0.00,5,0,0,26,0,,,,
650079,8.0,e_motorbike,59,36,46580,183.96,12.579999999999997,0,0,61579,67088,36,46580,183.96,12.579999999999997,61579,67088,21,9728,5589,9453,2759,37863,39660,24.00,23.90,0.32,6.00,0.00,4,4,0,32,0,,,,
650079,9.0,e_motorbike,59,35,65676,192.21,12.839999999999998,0,0,59600,73946,33,60282,181.51000000000002,12.839999999999998,55974,68173,20,11998,4974,11236,8362,41276,45297,30.00,29.98,0.06,0.00,0.00,5,5,0,29,0,,,,
650079,10.0,e_motorbike,59,28,61109,139.22,7.4399999999999995,0,0,42954,42485,27,59277,134.17000000000002,7.4399999999999995,42095,40308,17,12840,6320,8740,14788,34398,26591,30.00,29.98,0.41,0.00,0.00,5,3,0,24,0,,,,
650081,2.0,e_motorbike,59,17,25666,111.03999999999999,7.11,2,1609,36546,39677,15,23048,99.68999999999997,7.11,32527,37928,14,8285,2018,8943,3277,31614,37047,12.00,11.99,0.87,0.00,0.00,4,4,0,17,1,,1,,
650081,3.0,e_motorbike,59,26,44058,154.88,10.76,1,1243,63324,61894,26,44058,154.88,10.76,63324,61894,26,14998,6650,14669,7983,63324,61894,15.00,14.99,0.71,0.00,0.00,5,5,0,26,0,,,,
650081,4.0,e_motorbike,59,24,37420,137.66,11.330000000000002,0,0,56345,60513,23,36065,132.55999999999997,11.330000000000002,54560,59844,22,13129,3165,13557,5044,52112,57765,15.25,15.22,0.49,0.00,0.00,6,3,0,24,0,,,,
650081,5.0,e_motorbike,59,21,29192,111.44999999999997,6.57,0,0,38968,40641,20,28125,106.39999999999998,6.57,38393,37669,19,8640,4944,8525,4702,38393,35504,15.00,14.99,0.50,0.00,0.00,5,5,0,20,0,,,,
650081,7.0,e_motorbike,59,35,48920,194.85999999999999,13.690000000000001,0,0,69138,76743,33,47018,184.76,13.690000000000001,65706,73449,32,14197,7941,15680,7331,63113,71568,18.00,18.00,1.19,0.00,0.00,6,5,0,31,0,,,,
650081,8.0,e_motorbike,59,13,22811,68.65,4.37,0,0,35937,25320,12,20974,63.55,4.37,32552,23228,11,6619,4471,6122,2483,32552,20373,12.00,11.96,0.44,3.00,0.00,4,4,0,12,0,,,,
650081,9.0,e_motorbike,59,21,34601,115.4,8.05,0,0,44145,42809,21,34601,115.4,8.05,44145,42809,19,10834,5906,10567,4197,40659,38677,15.25,15.25,0.20,0.00,0.00,6,4,0,21,0,,,,
650081,10.0,e_motorbike,59,23,36533,138.01000000000002,9.4,1,84,53495,49798,23,36533,138.01000000000002,9.4,53495,49798,22,12261,3993,12009,6217,50115,47558,15.00,14.97,0.91,0.00,0.00,5,2,0,21,0,,,,
650097,8.0,bike,59,1,704,6.4,0.0,0,0,997,960,1,704,6.4,0.0,997,960,,,,,,,,15.00,15.00,0.00,0.00,0.00,5,2,0,1,0,,,,
651704,2.0,bike,58,16,35866,101.71,0.0,1,1129,23066,35207,16,35866,101.71,0.0,23066,35207,15,9909,5677,13472,4076,18833,32211,24.00,21.91,0.41,0.00,0.00,8,6,0,17,1,,,,1
651704,3.0,bike,58,15,36315,107.50999999999999,0.0,2,1560,23314,35779,15,36315,107.50999999999999,0.0,23314,35779,12,9023,3095,10950,4738,15526,27428,30.00,29.64,1.28,0.00,0.00,10,8,0,16,1,,,,1
651704,4.0,bike,58,0,0,0.0,0.0,2,976,0,0,0,0,0.0,0.0,0,0,,,,,,,,30.00,2.99,0.00,0.00,0.00,10,1,9,1,1,,2,,
651704,5.0,bike,58,5,8151,27.200000000000003,0.0,0,0,6195,7482,5,8151,27.200000000000003,0.0,6195,7482,5,2922,979,3387,863,6195,7482,24.00,29.01,0.23,6.00,0.00,8,8,0,5,0,,,,
651704,6.0,bike,58,17,32531,96.95,0.0,1,1972,22090,39755,16,31204,90.75,0.0,18987,37310,15,7529,4577,11908,2786,15860,31042,24.00,23.76,1.50,6.00,0.00,8,8,0,17,1,,1,,
651704,7.0,bike,58,12,24072,60.89999999999999,0.0,0,0,18950,23741,11,22715,55.849999999999994,0.0,17443,22481,11,7969,3026,8915,2805,17443,22481,30.00,28.25,0.84,0.00,0.00,10,7,0,12,0,,,,
651704,8.0,bike,58,7,13291,35.94,0.0,0,0,11637,14061,6,11705,30.840000000000003,0.0,6352,10814,6,3060,1453,5897,1295,6352,10814,24.00,23.69,0.29,6.00,0.00,8,7,0,7,0,,,,
651704,9.0,bike,58,10,20339,56.870000000000005,0.0,1,150,14735,26179,10,20339,56.870000000000005,0.0,14735,26179,10,5961,2161,9828,2390,14735,26179,30.00,29.27,0.97,0.00,0.00,10,6,0,9,0,,,,
651704,10.0,bike,58,10,24889,50.14,0.0,2,3301,24287,15620,8,18707,40.59,0.0,17729,12564,8,9370,1658,8338,3944,21763,12387,30.00,26.03,1.64,0.00,0.00,10,5,0,11,2,,,,2
651761,2.0,bike,58,8,11645,47.449999999999996,0.0,0,0,4003,10163,8,11645,47.449999999999996,0.0,4003,10163,7,3982,2406,2360,1603,3710,9011,15.00,13.23,0.00,0.00,0.00,5,1,0,7,0,,,,
651761,3.0,bike,58,3,3942,17.2,0.0,0,0,441,3297,3,3942,17.2,0.0,441,3297,3,1309,858,1317,458,441,3297,15.00,14.93,0.00,0.00,0.00,5,1,0,3,0,,,,
651761,4.0,bike,58,7,10197,40.4,0.0,0,0,2702,6692,7,10197,40.4,0.0,2702,6692,7,2499,1638,3664,2396,2702,6692,15.00,14.94,0.01,0.00,0.00,5,2,0,6,0,,,,
651761,5.0,bike,58,5,7797,27.1,0.0,0,0,1772,4318,5,7797,27.1,0.0,1772,4318,4,1219,82,1564,2432,1099,2514,15.00,15.00,0.00,0.00,0.00,5,2,0,5,0,,,,
651761,6.0,bike,58,3,4365,17.8,0.0,1,663,755,3611,3,4365,17.8,0.0,755,3611,3,851,332,1880,1302,755,3611,15.00,14.98,0.00,0.00,0.00,5,3,0,3,1,,1,,
651761,7.0,bike,58,1,1128,5.85,0.0,2,480,319,791,1,1128,5.85,0.0,319,791,1,467,255,93,313,319,791,15.00,13.59,0.00,0.00,0.00,5,2,0,3,2,,,1,1
651761,8.0,bike,58,2,2553,10.5,0.0,0,0,526,1580,2,2553,10.5,0.0,526,1580,2,261,421,958,954,526,1580,15.00,14.90,0.00,0.00,0.00,5,2,0,2,0,,,,
651761,9.0,bike,58,6,7662,35.4,0.0,0,0,3392,7552,6,7662,35.4,0.0,3392,7552,6,3094,1235,2701,974,3392,7552,15.00,14.49,0.00,0.00,0.00,5,2,0,6,0,,,,
653760,3.0,e_motorbike,57,34,70408,202.07,13.819999999999999,4,4524,82207,84813,31,66271,184.97,13.819999999999999,74228,72562,31,23482,6369,26057,10645,74228,72562,30.00,29.31,1.58,0.00,0.00,10,2,0,33,2,,2,,
653760,4.0,e_motorbike,57,20,43999,126.84,11.61,2,1770,37233,61741,20,43999,126.84,11.61,37233,61741,19,13214,4469,17669,5866,34233,55456,30.25,29.50,0.96,0.00,0.00,11,0,1,18,2,,2,,
653760,5.0,e_motorbike,57,18,44470,117.44999999999999,8.77,7,3897,39856,46687,18,44470,117.44999999999999,8.77,39856,46687,16,14447,4285,15248,5313,32885,44311,30.00,23.70,0.98,0.00,0.00,10,1,2,22,5,,3,3,
653760,6.0,e_motorbike,57,9,21911,62.839999999999996,5.48,0,0,20224,29056,9,21911,62.839999999999996,5.48,20224,29056,8,7686,1962,7184,1744,18128,22860,18.00,17.96,0.36,0.00,12.00,6,0,0,7,0,,,,
653760,7.0,e_motorbike,57,32,63893,181.03,13.759999999999998,3,3787,56497,72981,32,63893,181.03,13.759999999999998,56497,72981,30,19752,9145,21895,7201,50975,65276,30.00,29.85,2.37,0.00,0.00,10,0,0,31,3,,3,,
653760,8.0,e_motorbike,57,31,61713,168.35000000000005,14.15,0,0,54164,76508,30,60249,162.40000000000003,14.15,51700,75292,30,21157,7863,23975,7475,51700,75292,30.25,29.79,2.26,0.00,0.00,11,0,1,28,0,,,,
653760,9.0,e_motorbike,57,26,50527,153.28,10.05,5,9719,55839,56338,25,49150,148.78,10.05,52434,53416,25,19151,6200,17493,6307,52434,53416,24.00,24.73,0.91,6.00,0.00,8,4,0,26,3,,1,3,
653760,10.0,e_motorbike,57,40,85025,240.76,18.480000000000004,3,4088,96210,98240,40,85025,240.76,18.480000000000004,96210,98240,37,29594,7054,30316,10308,86180,91570,30.00,29.88,1.36,0.00,0.00,10,3,0,33,1,,1,,
653770,2.0,e_motorbike,57,21,38426,153.06,8.9,0,0,55311,48016,20,37469,147.81,8.9,51753,47337,19,12731,5928,11072,6354,47914,46188,12.00,11.86,0.00,0.00,0.00,2,2,0,19,0,,,,
653770,3.0,e_motorbike,57,46,80640,370.4599999999999,27.12,0,0,97235,139177,45,80192,365.2099999999999,27.12,92882,133917,42,24980,7505,29087,13644,89422,122994,30.00,29.54,0.00,0.00,0.00,5,5,0,39,0,,,,
653770,4.0,e_motorbike,57,40,72089,307.56,21.08,0,0,95337,111501,40,72089,307.56,21.08,95337,111501,39,22813,6856,25818,12731,93222,106268,30.00,29.74,0.06,0.00,0.00,5,5,0,38,0,,,,
653770,5.0,e_motorbike,57,40,66671,312.87,20.07,0,0,78471,115443,39,65543,306.57,20.07,76721,107523,34,18195,7263,22720,9542,68075,94466,30.00,29.59,0.07,0.00,0.00,5,5,0,34,0,,,,
653770,6.0,e_motorbike,57,31,59165,251.44,18.020000000000003,2,2143,68138,101643,30,57441,245.24,18.020000000000003,65291,95581,24,13604,3055,18948,6210,49475,78395,24.00,23.67,0.24,6.00,0.00,4,4,0,30,1,,1,,
653770,7.0,e_motorbike,57,42,72947,317.11,20.360000000000003,4,6900,108727,127468,36,65945,283.96,20.360000000000003,94746,107977,31,21258,7022,19649,9344,82633,85784,30.00,29.26,0.00,0.00,0.00,5,5,0,40,1,,2,,
653770,8.0,e_motorbike,57,33,56114,241.48999999999998,16.38,2,160,72186,91860,32,54569,236.23999999999998,16.38,69993,89882,31,17160,5453,21109,10148,67495,87933,30.00,23.56,0.00,0.00,0.00,5,4,1,33,0,,,,
653770,9.0,e_motorbike,57,45,71619,332.9300000000001,21.710000000000004,0,0,92352,116494,44,70998,327.4800000000001,21.710000000000004,91840,115286,43,21508,7859,30628,9568,90603,109554,30.00,29.66,0.00,0.00,0.00,5,5,0,40,0,,,,
653770,10.0,e_motorbike,57,39,73046,303.14,19.820000000000004,0,0,100411,108164,37,70396,292.64,19.820000000000004,95901,104958,36,24725,6125,27562,10012,93325,102129,30.00,29.64,0.25,0.00,0.00,5,5,0,35,0,,,,
653790,6.0,bike,57,1,2650,5.25,0.0,2,1201,2181,1061,1,2650,5.25,0.0,2181,1061,1,1482,219,763,186,2181,1061,30.00,30.00,0.00,0.00,0.00,10,0,0,2,1,,1,,
653790,8.0,bike,57,1,1300,6.3,0.0,0,0,481,1656,1,1300,6.3,0.0,481,1656,1,820,48,306,126,481,1656,30.00,29.62,0.00,0.00,0.00,10,1,0,1,0,,,,
655802,2.0,bike,56,12,18899,64.85,0.0,0,0,12169,20606,10,16636,56.150000000000006,0.0,10142,15167,10,3923,4458,4912,3343,10142,15167,18.00,11.98,0.00,0.00,0.00,6,0,2,12,0,,,,
655802,3.0,bike,56,6,8930,31.15,0.0,2,1306,6421,6024,6,8930,31.15,0.0,6421,6024,6,2110,2155,1682,2983,6421,6024,30.00,13.30,0.00,0.00,0.00,10,0,5,6,1,,,2,
655802,4.0,bike,56,12,19536,77.52,0.0,0,0,11171,26895,10,17045,68.82,0.0,10633,21764,10,3935,3313,6598,3200,10633,21764,30.00,17.95,0.15,0.00,0.00,10,6,4,11,0,,,,
655802,5.0,bike,56,27,38322,148.71999999999997,0.0,0,0,29144,34690,26,36866,144.36999999999998,0.0,26954,33463,25,10895,7181,10043,6988,26528,31544,30.00,26.68,0.06,0.00,0.00,10,7,1,24,0,,,,
655802,6.0,bike,56,8,10471,40.55,0.0,0,0,5672,9503,7,9777,35.15,0.0,4659,8576,7,1108,3405,2650,2634,4659,8576,24.00,6.66,0.00,6.00,0.00,8,1,6,7,0,,,,
655802,7.0,bike,56,5,8840,23.55,0.0,0,0,7665,7289,5,8840,23.55,0.0,7665,7289,5,3096,1451,2675,1618,7665,7289,33.00,6.00,0.00,0.00,0.00,11,2,9,5,0,,,,
655802,8.0,bike,56,20,28833,98.0,0.0,0,0,19426,27272,19,28833,94.47,0.0,19426,26596,18,6153,4301,8906,6509,17126,21876,30.00,18.00,0.14,0.00,0.00,10,4,4,20,0,,,,
655802,9.0,bike,56,25,36858,124.80000000000001,0.0,2,22,24352,31646,24,35587,119.70000000000002,0.0,23765,30539,21,7665,6255,9685,7940,21429,25834,30.00,29.09,0.03,0.00,0.00,10,7,0,22,0,,,,
655802,10.0,bike,56,19,27604,98.01,0.0,2,1938,20254,34797,18,26294,93.66000000000001,0.0,18322,31654,13,4916,4435,7396,2959,15544,23785,30.00,17.92,0.23,0.00,0.00,10,5,4,19,0,,,,
655803,2.0,bike,56,11,16812,60.50000000000001,0.0,4,3373,16681,18448,9,14621,49.900000000000006,0.0,14134,12530,9,5875,1903,3486,3357,14134,12530,12.00,11.82,0.00,0.00,0.00,4,0,0,13,3,,2,,2
655803,3.0,bike,56,22,39457,119.7,0.0,12,14075,29809,46733,18,33767,102.3,0.0,25598,35800,18,9742,3502,15296,5227,25598,35800,30.25,29.85,0.15,0.00,0.00,11,2,1,32,12,,14,,1
655803,4.0,bike,56,38,57488,199.66,0.0,1,198,42376,61760,35,52182,183.56,0.0,36264,53627,33,12440,8805,17685,12054,34581,53627,30.00,27.70,0.66,0.00,0.00,10,8,0,35,1,,,,1
655803,5.0,bike,56,47,74872,272.08000000000004,0.0,2,1429,50843,84335,41,65490,240.98000000000002,0.0,42080,73602,39,14224,11664,23574,14234,38385,69704,30.00,29.71,0.44,0.00,0.00,10,8,0,48,1,,1,,
655803,6.0,bike,56,36,60898,191.41000000000003,0.0,1,984,33967,65484,29,51315,159.96,0.0,26724,52948,27,10664,9918,16695,11641,25718,49318,30.00,23.88,0.33,0.00,0.00,10,8,2,35,2,,1,,
655803,7.0,bike,56,30,51468,174.09,0.0,2,3117,34503,49391,29,49213,168.84,0.0,32352,48394,30,12496,10665,16122,12691,34503,49391,30.00,23.90,0.52,0.00,0.00,10,7,2,28,1,,1,,
655803,8.0,bike,56,34,63077,170.68,0.0,1,1244,34010,55181,29,54732,148.78,0.0,30646,44895,28,11476,9755,15147,13826,30427,42698,30.00,29.03,0.15,0.00,0.00,10,9,0,30,1,,,,1
655803,9.0,bike,56,33,62935,174.86,0.0,2,819,38401,65473,31,59904,166.16000000000003,0.0,36501,62497,28,15496,11596,16848,12041,31967,56255,30.00,29.70,0.29,0.00,0.00,10,10,0,25,0,,,,
655803,10.0,bike,56,14,30095,72.79,0.0,1,1969,14966,27592,14,30095,72.79,0.0,14966,27592,14,6652,5167,9607,8797,14966,27592,30.00,11.95,0.06,0.00,0.00,10,4,6,13,0,,,,
655806,7.0,bike,56,22,42640,117.32,0.0,1,938,23555,35846,21,40746,112.22,0.0,21735,34599,21,7823,10712,14360,8001,21735,34599,30.00,29.54,0.24,0.00,0.00,10,1,0,20,0,,,,
655806,8.0,bike,56,18,36616,85.96000000000001,0.0,1,1093,19843,32188,17,34924,81.61,0.0,17862,29449,12,5848,7120,5174,6166,13297,18878,30.00,29.93,0.18,0.00,0.00,10,2,0,19,1,,,1,
655806,9.0,bike,56,23,44343,120.15,0.0,0,0,30860,36604,19,39260,102.30000000000001,0.0,27746,30916,18,8877,8234,9440,10124,27106,28186,30.25,29.38,0.15,0.00,0.00,11,7,1,21,0,,,,
655806,10.0,bike,56,24,56698,121.65,0.0,1,45,37164,47305,21,55161,106.85000000000001,0.0,35386,37166,18,14658,6109,11437,11249,30469,31141,30.00,29.60,0.65,0.00,0.00,10,1,0,24,0,,,,
655807,2.0,bike,56,37,65215,214.02,0.0,3,2938,43965,65010,30,54293,175.22,0.0,32330,54634,29,13427,12412,18956,7964,31936,53691,24.00,23.90,0.73,0.00,0.00,8,8,0,38,0,,,,
655807,3.0,bike,56,22,45751,124.35,0.0,0,0,32503,40748,20,41589,114.24999999999999,0.0,28195,37000,20,12682,9199,15655,4995,28195,37000,30.00,17.94,0.22,0.00,0.00,10,6,4,21,0,,,,
655807,4.0,bike,56,40,69515,226.28999999999996,0.0,0,0,51879,70571,37,65436,210.14,0.0,47149,66316,35,17785,14103,22117,9377,45087,64054,30.00,29.79,0.14,0.00,0.00,10,10,0,40,0,,,,
655807,5.0,bike,56,41,72903,223.97999999999996,0.0,3,1627,49028,77352,38,68954,209.18,0.0,44789,70526,38,19507,12671,26298,10957,44789,70526,30.00,29.67,0.86,0.00,0.00,10,10,0,43,1,,,,1
655807,6.0,bike,56,33,53886,187.29,0.0,2,1076,39039,60426,27,44397,154.29,0.0,29495,47822,28,11723,9385,17530,8254,30702,49093,30.00,20.96,0.46,0.00,0.00,10,7,3,34,0,,,,
655807,7.0,bike,56,28,46277,155.75,0.0,0,0,39277,47876,27,45017,151.4,0.0,37028,44820,27,13218,8826,17071,7022,37028,44820,30.00,20.81,0.52,0.00,0.00,10,6,3,27,0,,,,
655807,8.0,bike,56,53,84695,286.67,0.0,0,0,57356,91715,48,78206,261.92,0.0,53287,85075,48,22652,15640,31166,11102,53511,84966,30.00,29.91,0.97,0.00,0.00,10,9,0,50,0,,,,
655807,9.0,bike,56,50,85253,283.90000000000003,0.0,2,1857,59885,95741,41,72892,236.35000000000002,0.0,49394,75830,41,20520,13332,29158,10583,49394,75830,30.00,29.86,0.66,0.00,0.00,10,10,0,52,0,,,,
655807,10.0,bike,56,9,14976,43.69,0.0,4,1117,9860,14463,9,14976,43.69,0.0,9860,14463,9,3636,3066,6009,2712,9860,14463,30.00,7.25,0.00,0.00,0.00,10,3,7,11,2,,,,2
655808,8.0,e_bike,56,21,42184,118.82,0.0,0,0,24640,36836,18,37641,103.92,0.0,21473,33001,18,10489,5408,15733,6011,21473,33001,24.00,19.89,0.00,6.00,0.00,4,3,0,17,0,,,,
655808,9.0,e_bike,56,35,69094,182.74999999999997,0.0,1,89,48704,43999,35,69094,182.74999999999997,0.0,48704,43999,35,22666,9842,26555,10191,48704,43999,30.00,28.36,0.25,0.00,0.00,5,3,0,36,1,,,1,
655808,10.0,e_bike,56,22,41958,129.55,0.0,3,3770,34444,35979,20,39835,120.14999999999999,0.0,30137,31082,19,11026,4668,15689,4952,25836,31024,30.00,17.97,0.20,0.00,0.00,5,3,2,23,2,,,3,
657653,2.0,bike,55,4,4597,22.700000000000003,0.0,0,0,2352,3286,4,4597,22.700000000000003,0.0,2352,3286,4,913,826,991,1867,2352,3286,24.00,23.67,0.00,0.00,0.00,8,5,0,4,0,,,,
657653,3.0,bike,55,9,10015,50.75,0.0,0,0,4170,9828,9,10015,50.75,0.0,4170,9828,9,1969,2342,2409,3296,4170,9828,30.00,29.68,0.00,0.00,0.00,10,7,0,8,0,,,,
657653,4.0,bike,55,6,10494,37.099999999999994,0.0,0,0,3521,7716,6,10494,37.099999999999994,0.0,3521,7716,6,1853,2187,2391,4063,3521,7716,30.00,29.49,0.25,0.00,0.00,10,6,0,6,0,,,,
657653,5.0,bike,55,8,10003,45.0,0.0,2,1265,5778,6557,5,5491,29.25,0.0,3602,5199,5,1436,1091,1650,1314,3602,5199,30.00,17.65,0.00,0.00,0.00,10,4,4,10,2,,1,1,
657653,6.0,bike,55,33,57566,194.17000000000002,0.0,2,1130,26793,59260,33,57566,194.17000000000002,0.0,26793,59260,32,12946,10199,24095,8381,26654,56227,30.00,29.92,0.28,0.00,0.00,10,10,0,32,1,,,1,
657653,7.0,bike,55,36,65889,187.24,0.0,4,5528,30736,57080,36,65889,187.24,0.0,30736,57080,30,14171,6240,22072,15411,26143,49472,30.00,29.96,0.06,0.00,0.00,10,10,0,34,1,,,1,
657653,8.0,bike,55,33,68368,173.32000000000005,0.0,2,2103,26633,59050,33,68368,173.32000000000005,0.0,26633,59050,31,12022,7047,28145,16218,26036,57696,30.00,29.84,0.36,0.00,0.00,10,9,0,32,0,,,,
657653,9.0,bike,55,39,77302,199.71000000000004,0.0,2,2802,36028,73045,37,74580,191.01000000000005,0.0,33000,68538,32,14611,9527,27472,14760,30573,58533,30.00,30.00,1.43,0.00,0.00,10,7,0,39,1,,,1,
657653,10.0,bike,55,35,77487,199.66,0.0,3,512,41682,65057,33,74043,188.00999999999996,0.0,37397,60813,30,17563,7127,27905,15937,34508,56660,24.00,29.68,0.96,6.00,0.00,8,7,0,31,0,,,,
674783,2.0,e_motorbike,47,39,66737,257.66,16.85,2,1886,57985,94654,39,66737,257.66,16.85,57985,94654,38,18561,7091,29494,9245,55738,91611,24.00,23.66,0.29,0.00,0.00,4,0,0,34,2,,2,,
674783,3.0,e_motorbike,47,47,88298,287.55,19.250000000000004,1,585,80047,105574,47,88298,287.55,19.250000000000004,80047,105574,46,27619,13302,31583,13224,78649,102187,30.00,29.85,0.97,0.00,0.00,5,2,0,44,1,,1,,
674783,4.0,e_motorbike,47,40,77975,255.85,17.64,3,2506,71566,96519,38,74577,245.65,17.64,68442,94167,38,25970,11876,27170,9561,68442,94167,30.00,29.82,1.09,0.00,0.00,5,1,0,40,2,,3,,
674783,5.0,e_motorbike,47,39,70772,237.63,16.45,1,1399,69619,92771,38,70614,232.13,16.45,68576,87450,37,22664,8960,28671,6813,67480,85401,30.00,23.96,0.74,0.00,0.00,5,2,1,33,1,,,1,
674783,6.0,e_motorbike,47,39,72767,258.53,20.21,1,924,78092,111009,38,69838,251.98999999999998,20.21,74141,106777,35,20523,9472,26484,7469,70811,91483,24.00,23.91,0.47,6.00,0.00,4,2,0,33,1,,1,,
674783,7.0,e_motorbike,47,46,85359,271.76,20.529999999999998,2,1214,92692,109839,45,82489,265.46,20.529999999999998,89334,108901,41,24399,9800,28477,11165,79066,93232,30.00,29.74,0.61,0.00,0.00,5,4,0,41,2,,1,1,
674783,8.0,e_motorbike,47,37,62479,227.25999999999996,17.039999999999996,2,2144,51412,91567,36,62479,220.18999999999997,17.039999999999996,51412,90652,35,18159,6814,25526,8687,48866,86306,24.00,23.89,0.69,6.00,0.00,4,3,0,29,2,,2,,
674783,9.0,e_motorbike,47,44,79671,278.37,18.93,3,1286,70216,105400,43,78683,272.07,18.93,68790,102670,43,25600,14780,30097,8348,68790,102670,30.00,29.32,0.46,0.00,0.00,5,3,0,41,0,,,,
674783,10.0,e_motorbike,47,40,81798,243.86000000000004,15.409999999999998,0,0,90641,83860,39,80077,238.76000000000002,15.409999999999998,87242,81984,39,30375,10105,31335,8263,87242,81984,30.00,27.56,0.85,0.00,0.00,5,2,0,34,0,,,,
675340,3.0,bike,47,19,30074,111.25000000000001,0.0,3,1911,22727,30385,19,30074,111.25000000000001,0.0,22727,30385,18,9925,4047,9732,5347,22533,28613,15.00,11.73,0.47,0.00,0.00,5,0,1,22,3,,1,1,1
675340,4.0,bike,47,13,20842,79.05,0.0,1,1613,12085,22117,13,20842,79.05,0.0,12085,22117,12,4949,4302,6236,2710,11372,20213,15.00,11.80,0.00,0.00,0.00,5,0,1,13,1,,1,,
