"driver_id","delivery_id","zone_name","date","del_cancelation_reason","del_accepted_at","del_canceled_at"
653760,313040275,Barcelona,2024-03-09,Late / Unresponsive,2024-03-09 19:47:47.132,2024-03-09 20:26:51.725
653760,313302389,Barcelona,2024-03-12,Late / Unresponsive,2024-03-12 13:27:59.49,2024-03-12 13:42:24.977
653760,313357787,Barcelona,2024-03-12,Late / Unresponsive,2024-03-12 21:50:38.691,2024-03-12 22:05:39.918
653769,307137374,Barcelona,2024-01-16,Equipment failure,2024-01-16 21:37:27.704,2024-01-16 21:39:50.958
653769,307392504,Barcelona,2024-01-19,Late / Unresponsive,2024-01-19 12:12:12.711,2024-01-19 12:26:13.613
653769,307380520,Barcelona,2024-01-19,Refused delivery,2024-01-19 14:15:13.813,2024-01-19 14:26:32.432
653769,307412098,Barcelona,2024-01-19,Late / Unresponsive,2024-01-19 14:26:53.739,2024-01-19 14:40:08.287
653769,307500017,Barcelona,2024-01-19,Equipment failure,2024-01-19 21:50:37.716,2024-01-19 21:53:53.63
653769,307501289,Barcelona,2024-01-19,Equipment failure,2024-01-19 21:53:43.953,2024-01-19 21:53:53.649
653769,307499458,Barcelona,2024-01-19,Refused delivery,2024-01-19 21:54:18.82,2024-01-19 21:59:22.446
653769,307499459,Barcelona,2024-01-19,Refused delivery,2024-01-19 21:54:18.82,2024-01-19 21:59:22.487
653769,307501858,Barcelona,2024-01-19,Refused delivery,2024-01-19 21:59:39.721,2024-01-19 22:04:53.139
653769,307502105,Barcelona,2024-01-19,Refused delivery,2024-01-19 21:59:39.721,2024-01-19 22:04:53.159
653769,308211678,Barcelona,2024-01-26,Refused delivery,2024-01-26 14:57:23.56,2024-01-26 15:06:43.508
653769,308423004,Barcelona,2024-01-27,Lack mandatory equipment,2024-01-27 20:39:25.447,2024-01-27 20:41:08.114
653769,308681415,Barcelona,2024-01-30,Late / Unresponsive,2024-01-30 12:58:03.735,2024-01-30 13:24:37.906
653769,309002723,Barcelona,2024-02-02,Late / Unresponsive,2024-02-02 12:44:49.054,2024-02-02 13:05:55.444
653769,309002951,Barcelona,2024-02-02,Late / Unresponsive,2024-02-02 12:46:29.755,2024-02-02 13:05:55.456
653770,309169975,Barcelona,2024-02-09,Late / Unresponsive,2024-02-09 08:36:42.651,2024-02-09 08:57:35.124
653770,310440075,Barcelona,2024-02-14,Late / Unresponsive,2024-02-14 12:41:55.417,2024-02-14 13:10:11.824
653770,310440078,Barcelona,2024-02-14,Late / Unresponsive,2024-02-14 12:41:55.417,2024-02-14 13:10:11.833
653790,309480381,Valles,2024-02-06,Late / Unresponsive,2024-02-06 12:34:09.177,2024-02-06 12:53:47.245
653818,308213256,Barcelona,2024-01-26,Late / Unresponsive,2024-01-26 15:15:23.006,2024-01-26 15:29:30.494
655802,307398102,Barcelona,2024-01-19,Refused delivery,2024-01-19 13:11:52.752,2024-01-19 13:22:45.916
655802,307401674,Barcelona,2024-01-19,Refused delivery,2024-01-19 13:11:52.752,2024-01-19 13:22:45.936
655803,306967079,Barcelona,2024-01-15,Late / Unresponsive,2024-01-15 12:05:45.824,2024-01-15 12:21:39.208
655803,306967990,Barcelona,2024-01-15,Late / Unresponsive,2024-01-15 12:10:45.756,2024-01-15 12:21:39.229
655803,307168286,Barcelona,2024-01-17,Late / Unresponsive,2024-01-17 12:11:28.847,2024-01-17 12:26:05.005
655803,307168595,Barcelona,2024-01-17,Late / Unresponsive,2024-01-17 12:12:29.856,2024-01-17 12:26:05.027
655803,307185215,Barcelona,2024-01-17,Late / Unresponsive,2024-01-17 13:58:49.929,2024-01-17 14:33:51.383
655803,307185392,Barcelona,2024-01-17,Late / Unresponsive,2024-01-17 13:59:30.042,2024-01-17 14:33:51.408
655803,307190703,Barcelona,2024-01-17,Late / Unresponsive,2024-01-17 14:46:29.137,2024-01-17 15:06:51.831
655803,307298217,Barcelona,2024-01-18,Equipment failure,2024-01-18 14:41:51.401,2024-01-18 14:42:55.04
655803,307254918,Barcelona,2024-01-18,Late / Unresponsive,2024-01-18 14:47:10.657,2024-01-18 15:00:36.683
655803,307392190,Barcelona,2024-01-19,Late / Unresponsive,2024-01-19 12:10:32.805,2024-01-19 12:23:40.282
655803,307393787,Barcelona,2024-01-19,Late / Unresponsive,2024-01-19 12:23:52.621,2024-01-19 12:44:56.265
655803,307488215,Barcelona,2024-01-19,Late / Unresponsive,2024-01-19 21:24:23.749,2024-01-19 22:05:30.221
655803,308197100,Barcelona,2024-01-26,Equipment failure,2024-01-26 13:10:22.77,2024-01-26 13:13:40.204
655803,309093039,Barcelona,2024-02-02,Late / Unresponsive,2024-02-02 21:10:09.467,2024-02-02 21:33:47.854
655803,309584551,Barcelona,2024-02-07,Late / Unresponsive,2024-02-07 12:47:01.052,2024-02-07 13:03:25.209
655803,310275359,Barcelona,2024-02-12,Late / Unresponsive,2024-02-12 19:23:06.662,2024-02-12 19:37:44.751
655803,310719388,Barcelona,2024-02-16,Late / Unresponsive,2024-02-16 19:45:33.644,2024-02-16 20:22:52.942
655803,311188292,Barcelona,2024-02-21,Equipment failure,2024-02-21 13:46:18.385,2024-02-21 14:07:02.691
655803,311839351,Barcelona,2024-02-27,Late / Unresponsive,2024-02-27 13:42:51.926,2024-02-27 13:50:24.455
655806,311384370,Barcelona,2024-02-23,Refused delivery,2024-02-23 12:42:01.698,2024-02-23 13:00:14.522
655807,308911336,Barcelona,2024-02-01,Equipment failure,2024-02-01 15:43:26.632,2024-02-01 15:49:31.471
655807,313001247,Barcelona,2024-03-09,Equipment failure,2024-03-09 14:00:26.48,2024-03-09 14:05:18.792
655807,313001248,Barcelona,2024-03-09,Equipment failure,2024-03-09 14:00:26.48,2024-03-09 14:05:18.803
655807,313002110,Barcelona,2024-03-09,Equipment failure,2024-03-09 14:06:05.853,2024-03-09 14:09:08.45
655807,313001439,Barcelona,2024-03-09,Equipment failure,2024-03-09 14:11:50.205,2024-03-09 14:17:40.967
655808,312237990,Barcelona,2024-03-01,Refused delivery,2024-03-01 22:57:36.678,2024-03-01 22:59:05.236
655808,313068578,Barcelona,2024-03-09,Refused delivery,2024-03-09 21:25:26.771,2024-03-09 21:59:09.055
655808,313070234,Barcelona,2024-03-09,Refused delivery,2024-03-09 21:31:07.272,2024-03-09 21:59:09.061
657653,309005555,Valles,2024-02-02,Refused delivery,2024-02-02 13:06:12.31,2024-02-02 13:11:32.066
657653,309078420,Valles,2024-02-02,Late / Unresponsive,2024-02-02 20:21:52.264,2024-02-02 20:37:37.382
657653,309786815,Barcelona,2024-02-08,Late / Unresponsive,2024-02-08 21:09:03.862,2024-02-08 21:24:20.743
657653,309796041,Barcelona,2024-02-08,Refused delivery,2024-02-08 22:11:41.877,2024-02-08 22:15:14.958
657653,310446065,Barcelona,2024-02-14,Late / Unresponsive,2024-02-14 13:25:09.997,2024-02-14 14:27:49.935
657653,310459765,Barcelona,2024-02-14,Refused delivery,2024-02-14 15:13:49.642,2024-02-14 15:21:53.468
657653,310524017,Barcelona,2024-02-14,Refused delivery,2024-02-14 22:23:10.911,2024-02-14 22:33:52.329
657653,310524018,Barcelona,2024-02-14,Refused delivery,2024-02-14 22:23:10.911,2024-02-14 22:33:52.336
657653,312010206,Barcelona,2024-03-01,Refused delivery,2024-03-01 14:35:15.877,2024-03-01 15:20:29.753
674783,306420829,Madrid,2024-01-14,Late / Unresponsive,2024-01-14 08:34:48.691,2024-01-14 08:52:33.789
674783,307279276,Madrid,2024-01-18,Late / Unresponsive,2024-01-18 12:18:10.124,2024-01-18 12:27:55.582
674783,308060850,Madrid,2024-01-25,Late / Unresponsive,2024-01-25 08:34:19.716,2024-01-25 08:47:39.938
674783,308060849,Madrid,2024-01-25,Late / Unresponsive,2024-01-25 08:34:19.716,2024-01-25 08:47:39.954
674783,308317083,Madrid,2024-01-28,Late / Unresponsive,2024-01-28 09:21:04.642,2024-01-28 09:36:10.805
674783,309288417,Madrid,2024-02-04,Refused delivery,2024-02-04 14:22:38.788,2024-02-04 14:45:57.253
674783,309632399,Madrid,2024-02-09,Late / Unresponsive,2024-02-09 11:30:05.691,2024-02-09 11:45:29.701
674783,310644404,Madrid,2024-02-16,Late / Unresponsive,2024-02-16 10:41:14.929,2024-02-16 10:57:35.005
674783,310914210,Madrid,2024-02-18,Refused delivery,2024-02-18 14:27:39.984,2024-02-18 14:31:32.159
674783,311370215,Madrid,2024-02-23,Late / Unresponsive,2024-02-23 10:50:00.222,2024-02-23 11:09:05.476
674783,311640583,Madrid,2024-02-25,Late / Unresponsive,2024-02-25 13:38:20.956,2024-02-25 13:54:59.08
675340,307507897,Barcelona,2024-01-19,Refused delivery,2024-01-19 22:45:55.011,2024-01-19 22:53:17.235
675340,307506590,Barcelona,2024-01-19,Equipment failure,2024-01-19 22:53:32.617,2024-01-19 22:55:48.367
675340,307509069,Barcelona,2024-01-19,Late / Unresponsive,2024-01-19 22:55:53.643,2024-01-19 23:18:06.451
675340,307940841,Barcelona,2024-01-23,Late / Unresponsive,2024-01-23 20:25:58.31,2024-01-23 20:52:51.613
675340,310732667,Barcelona,2024-02-16,Refused delivery,2024-02-16 20:35:34.121,2024-02-16 20:57:19.036
675340,311608287,Barcelona,2024-02-24,Late / Unresponsive,2024-02-24 22:31:43.658,2024-02-24 22:59:09.704
675340,311900439,Barcelona,2024-02-27,Late / Unresponsive,2024-02-27 22:51:11.849,2024-02-27 23:25:37.034
675340,312203097,Barcelona,2024-03-01,Late / Unresponsive,2024-03-01 20:07:57.689,2024-03-01 20:29:19.839
675356,312087421,Barcelona,2024-02-29,Late / Unresponsive,2024-02-29 20:59:34.822,2024-02-29 22:03:07.318
676735,307485309,Barcelona,2024-01-19,Equipment failure,2024-01-19 20:42:14.41,2024-01-19 20:48:44.204
676735,307489671,Barcelona,2024-01-19,Equipment failure,2024-01-19 20:59:14.699,2024-01-19 21:00:47.738
676735,308199630,Barcelona,2024-01-26,Refused delivery,2024-01-26 13:29:43.918,2024-01-26 13:32:00.494
676735,308863932,Barcelona,2024-01-31,Equipment failure,2024-01-31 23:00:45.182,2024-01-31 23:13:40.928
676735,309690706,Barcelona,2024-02-08,Late / Unresponsive,2024-02-08 10:43:23.87,2024-02-08 10:58:36.263
676735,310645475,Barcelona,2024-02-16,Late / Unresponsive,2024-02-16 10:57:34.383,2024-02-16 11:15:39.769
676737,310836347,Barcelona,2024-02-17,Late / Unresponsive,2024-02-17 19:03:16.13,2024-02-17 19:25:12.428
676737,311418970,Barcelona,2024-02-23,Late / Unresponsive,2024-02-23 17:29:41.559,2024-02-23 17:43:35.732
676744,312951814,Barcelona,2024-03-08,Late / Unresponsive,2024-03-08 21:43:36.897,2024-03-08 21:44:22.541
676819,307639408,Barcelona,2024-01-20,Late / Unresponsive,2024-01-20 21:13:35.768,2024-01-20 21:44:38.553
676819,307645200,Barcelona,2024-01-20,Late / Unresponsive,2024-01-20 21:49:56.275,2024-01-20 22:05:07.47
676819,307647844,Barcelona,2024-01-20,Late / Unresponsive,2024-01-20 22:07:35.262,2024-01-20 22:28:36.588
676819,309101858,Barcelona,2024-02-02,Late / Unresponsive,2024-02-02 21:55:09.034,2024-02-02 22:11:08.491
676819,309107882,Barcelona,2024-02-02,Late / Unresponsive,2024-02-02 22:32:48.535,2024-02-02 22:53:01.548
676819,309108361,Barcelona,2024-02-02,Late / Unresponsive,2024-02-02 22:36:29.062,2024-02-02 22:53:01.569
676819,309240448,Barcelona,2024-02-03,Late / Unresponsive,2024-02-03 21:15:10.836,2024-02-03 21:31:07.151
676819,309246657,Barcelona,2024-02-03,Late / Unresponsive,2024-02-03 21:53:10.756,2024-02-03 22:08:50.733
676819,310523469,Barcelona,2024-02-14,Late / Unresponsive,2024-02-14 22:18:10.27,2024-02-14 22:39:51.226
676819,310739377,Barcelona,2024-02-16,Late / Unresponsive,2024-02-16 21:06:15.047,2024-02-16 21:48:57.446
676819,310748136,Barcelona,2024-02-16,Late / Unresponsive,2024-02-16 22:00:13.547,2024-02-16 22:33:33.309
676819,310748782,Barcelona,2024-02-16,Late / Unresponsive,2024-02-16 22:04:54.062,2024-02-16 22:33:33.317
676819,310753128,Barcelona,2024-02-16,Late / Unresponsive,2024-02-16 22:40:53.549,2024-02-16 22:55:43.62
676819,310865083,Barcelona,2024-02-17,Late / Unresponsive,2024-02-17 21:24:55.545,2024-02-17 21:56:48.581
676819,310872483,Barcelona,2024-02-17,Late / Unresponsive,2024-02-17 22:18:35.227,2024-02-17 22:53:25.595
676819,310876290,Barcelona,2024-02-17,Late / Unresponsive,2024-02-17 22:53:35.579,2024-02-17 23:17:27.606
676819,311243634,Barcelona,2024-02-21,Late / Unresponsive,2024-02-21 21:18:18.614,2024-02-21 21:59:37.604
676819,311345265,Barcelona,2024-02-22,Late / Unresponsive,2024-02-22 21:08:39.862,2024-02-22 21:25:45.807
676819,311346027,Barcelona,2024-02-22,Late / Unresponsive,2024-02-22 21:13:39.87,2024-02-22 21:25:45.829
676819,311469356,Barcelona,2024-02-23,Late / Unresponsive,2024-02-23 21:09:22.848,2024-02-23 22:11:11.637
676819,311480665,Barcelona,2024-02-23,Late / Unresponsive,2024-02-23 22:12:21.83,2024-02-23 22:40:12.058
676819,311481195,Barcelona,2024-02-23,Late / Unresponsive,2024-02-23 22:16:22.52,2024-02-23 22:40:12.07
676819,311604224,Barcelona,2024-02-24,Late / Unresponsive,2024-02-24 21:56:04.115,2024-02-24 22:23:56.824
676819,311604473,Barcelona,2024-02-24,Late / Unresponsive,2024-02-24 21:57:43.802,2024-02-24 22:23:56.837
676819,311987607,Barcelona,2024-02-28,Late / Unresponsive,2024-02-28 21:22:52.878,2024-02-28 21:37:35.029
676819,312093844,Barcelona,2024-02-29,Late / Unresponsive,2024-02-29 21:46:34.585,2024-02-29 22:36:28.694
676819,312226024,Barcelona,2024-03-01,Late / Unresponsive,2024-03-01 21:32:16.905,2024-03-01 22:26:31.492
676819,312234977,Barcelona,2024-03-01,Late / Unresponsive,2024-03-01 22:29:15.887,2024-03-01 22:46:26.833
676819,312824571,Barcelona,2024-03-07,Late / Unresponsive,2024-03-07 21:03:22.747,2024-03-07 22:20:32.463
676819,312940236,Barcelona,2024-03-08,Late / Unresponsive,2024-03-08 21:28:23.09,2024-03-08 21:45:41.473
676819,312953101,Barcelona,2024-03-08,Late / Unresponsive,2024-03-08 21:49:25.221,2024-03-08 22:29:56.017
676819,312961220,Barcelona,2024-03-08,Late / Unresponsive,2024-03-08 23:15:04.667,2024-03-08 23:31:01.133
676819,313066271,Barcelona,2024-03-09,Late / Unresponsive,2024-03-09 21:07:06.243,2024-03-09 22:02:12.69
676819,313075066,Barcelona,2024-03-09,Late / Unresponsive,2024-03-09 22:08:05.923,2024-03-09 22:23:33.851
676819,313075067,Barcelona,2024-03-09,Late / Unresponsive,2024-03-09 22:08:05.923,2024-03-09 22:23:33.963
676819,313080135,Barcelona,2024-03-09,Late / Unresponsive,2024-03-09 23:04:44.241,2024-03-09 23:23:06.034
678593,306942975,Valles,2024-01-14,Refused delivery,2024-01-14 22:27:43.622,2024-01-14 22:48:43.482
678593,308267040,Valles,2024-01-26,Late / Unresponsive,2024-01-26 19:58:34.46,2024-01-26 20:11:06.964
678593,308479202,Valles,2024-01-28,Late / Unresponsive,2024-01-28 13:46:39.254,2024-01-28 13:59:08.942
678593,308639054,Valles,2024-01-29,Late / Unresponsive,2024-01-29 20:54:17.477,2024-01-29 21:05:00.311
678593,310061346,Valles,2024-02-10,Late / Unresponsive,2024-02-10 20:10:17.475,2024-02-10 20:32:52.556
678593,310061788,Valles,2024-02-10,Late / Unresponsive,2024-02-10 20:10:17.475,2024-02-10 20:32:52.565
678593,311657027,Valles,2024-02-25,Late / Unresponsive,2024-02-25 15:42:44.753,2024-02-25 15:53:02.947
678593,312645312,Valles,2024-03-05,Refused delivery,2024-03-05 21:19:37.983,2024-03-05 21:23:22.188
678596,310748159,Barcelona,2024-02-16,Late / Unresponsive,2024-02-16 22:00:13.646,2024-02-16 22:10:26.544
678596,313060949,Barcelona,2024-03-09,Refused delivery,2024-03-09 20:45:05.713,2024-03-09 20:52:57.436
678679,308287202,Barcelona,2024-01-26,Equipment failure,2024-01-26 21:08:24.136,2024-01-26 21:19:05.59
681631,307652851,Valles,2024-01-20,Refused delivery,2024-01-20 22:55:42.425,2024-01-20 23:05:09.08
681631,313064312,Valles,2024-03-09,Late / Unresponsive,2024-03-09 20:56:04.14,2024-03-09 21:10:32.326
681637,308643098,Barcelona,2024-01-29,Late / Unresponsive,2024-01-29 21:23:19.242,2024-01-29 21:52:52.297
681637,313340613,Barcelona,2024-03-12,Late / Unresponsive,2024-03-12 19:41:35.182,2024-03-12 20:06:11.053
681640,306918810,Barcelona,2024-01-14,Equipment failure,2024-01-14 19:40:52.605,2024-01-14 19:48:14.627
681640,307495048,Barcelona,2024-01-19,Late / Unresponsive,2024-01-19 21:22:37.025,2024-01-19 21:57:46.816
681640,307642933,Barcelona,2024-01-20,Equipment failure,2024-01-20 21:34:36.316,2024-01-20 21:44:46.735
681640,308411022,Barcelona,2024-01-27,Late / Unresponsive,2024-01-27 19:39:25.68,2024-01-27 19:53:20.154
683252,307638435,Barcelona,2024-01-20,Late / Unresponsive,2024-01-20 21:07:55.75,2024-01-20 21:17:22.758
683252,311230870,Barcelona,2024-02-21,Late / Unresponsive,2024-02-21 19:56:38.793,2024-02-21 20:33:59.595
683252,312909408,Barcelona,2024-03-08,Late / Unresponsive,2024-03-08 18:42:44.591,2024-03-08 19:04:29.561
683252,312910746,Barcelona,2024-03-08,Late / Unresponsive,2024-03-08 18:50:03.816,2024-03-08 19:04:29.569
685063,310737507,Valles,2024-02-16,Late / Unresponsive,2024-02-16 20:58:46.177,2024-02-16 21:18:39.324
685063,313044544,Valles,2024-03-09,Late / Unresponsive,2024-03-09 20:33:45.682,2024-03-09 20:55:59.511
688800,306930891,Valles,2024-01-14,Late / Unresponsive,2024-01-14 20:45:35.51,2024-01-14 22:35:10.452
688800,307280912,Valles,2024-01-18,Late / Unresponsive,2024-01-18 13:08:30.532,2024-01-18 13:18:04.507
688800,307288369,Valles,2024-01-18,Late / Unresponsive,2024-01-18 13:18:33.624,2024-01-18 13:33:38.23
688800,307631951,Valles,2024-01-20,Late / Unresponsive,2024-01-20 20:40:40.16,2024-01-20 21:02:10.626
688800,307641539,Valles,2024-01-20,Late / Unresponsive,2024-01-20 21:25:57.694,2024-01-20 21:44:51.011
688800,307750897,Valles,2024-01-21,Late / Unresponsive,2024-01-21 21:14:02.952,2024-01-21 21:33:29.663
688800,309112406,Valles,2024-02-02,Late / Unresponsive,2024-02-02 23:10:34.702,2024-02-02 23:28:20.165
688800,309114781,Valles,2024-02-02,Late / Unresponsive,2024-02-02 23:35:52.32,2024-02-02 23:58:58.666
694272,307505381,Barcelona,2024-01-19,Refused delivery,2024-01-19 22:52:33.509,2024-01-19 23:08:20.727
694272,310502180,Barcelona,2024-02-14,Equipment failure,2024-02-14 21:28:10.783,2024-02-14 21:37:35.66
694272,311805655,Barcelona,2024-02-26,Refused delivery,2024-02-26 22:08:50.404,2024-02-26 22:11:59.774
