"driver_id","week","transport_type","tenure","deliveries_invoiced","e2e_invoiced","client_price_invoiced","driver_earnings_invoiced","deliveries_not_invoiced","e2e_not_invoiced","distance_to_pu_invoiced","distance_to_do_invoiced","deliveries_succeeded","e2e_succeeded","client_price_succeeded","driver_earnings_succeeded","distance_to_pu_succeeded","distance_to_do_succeeded","performance_deliveries","picking_time","wapu","delivering_time","wado","distance_to_pu","distance_to_do","assigned_hours","online_hours","extra_time","no_laborable_retribuido","no_disponible","assigned_shifts","is_in_area_begin","no_shows","invitations","non_commit","lack_equipment","late_unresponsive","refused_delivery","equipment_failure"
647203,7.0,e_bike,57,12,19777,62.14,0.0,1,1229,14252,19069,9,15072,46.989999999999995,0.0,11152,12960,9,6300,1568,3155,4109,11152,12960,30.00,15.82,0.53,0.00,0.00,10,0,3,11,1,,1,,
647203,51.0,e_bike,57,17,30707,90.99999999999999,0.0,3,3598,31404,26652,15,27308,80.5,0.0,26485,24422,15,10228,5370,6542,5168,26485,24422,12.00,9.71,0.36,0.00,0.00,4,0,0,15,2,,1,1,
647203,52.0,e_bike,57,17,31501,89.05,0.0,8,8431,27511,26613,17,31501,89.05,0.0,27511,26613,16,10676,4806,7521,7108,25457,26038,30.00,18.55,0.16,0.00,0.00,10,0,2,21,5,,7,,
647263,1.0,bike,57,1,806,5.25,0.0,0,0,685,1281,0,0,0.0,0.0,0,0,,,,,,,,15.00,14.48,0.00,0.00,0.00,5,2,0,1,0,,,,
647263,3.0,bike,57,4,5870,21.35,0.0,0,0,2843,5436,4,5870,21.35,0.0,2843,5436,4,1661,1629,2059,522,2843,5436,15.00,14.80,0.11,0.00,0.00,5,0,0,3,0,,,,
647263,4.0,bike,57,1,1481,6.4,0.0,0,0,175,2856,1,1481,6.4,0.0,175,2856,1,519,38,850,74,175,2856,15.00,14.88,0.00,0.00,0.00,5,0,0,1,0,,,,
647263,51.0,bike,57,1,1146,4.7,0.0,0,0,693,1235,1,1146,4.7,0.0,693,1235,1,678,49,324,95,693,1235,9.00,8.98,0.00,3.00,0.00,3,0,0,1,0,,,,
647263,52.0,bike,57,3,6874,15.950000000000001,0.0,0,0,3067,4731,3,6874,15.950000000000001,0.0,3067,4731,3,3029,252,2470,1123,3067,4731,12.00,11.13,0.00,3.00,0.00,4,0,0,2,0,,,,
649155,2.0,e_bike,56,19,34553,115.85000000000001,0.0,0,0,30896,27035,18,33322,109.65,0.0,28690,24874,16,11584,3476,9699,5117,27572,22629,15.00,11.55,1.51,0.00,0.00,5,2,1,17,0,,,,
649155,3.0,e_bike,56,18,27952,104.35,0.0,0,0,27944,20338,17,27273,99.1,0.0,26443,19951,16,9824,4138,7574,3841,23119,19315,15.00,15.00,0.34,0.00,0.00,5,4,0,16,0,,,,
649155,4.0,e_bike,56,16,21990,106.66,0.0,3,2233,24576,22028,16,21990,106.66,0.0,24576,22028,16,8797,1677,8444,3152,24576,22028,15.00,13.08,0.56,0.00,0.00,5,4,0,19,2,1,,,1
649155,5.0,e_bike,56,9,11643,59.400000000000006,0.0,0,0,10739,13494,8,10430,54.150000000000006,0.0,10257,11612,7,3134,815,3194,2066,9443,11483,15.00,9.00,0.27,0.00,0.00,5,1,2,9,0,,,,
649155,6.0,e_bike,56,14,21454,85.65,0.0,0,0,17985,19145,14,21454,85.65,0.0,17985,19145,14,7784,2764,7289,3618,17985,19145,15.00,11.84,0.47,0.00,0.00,5,3,1,11,0,,,,
649155,7.0,e_bike,56,18,27056,121.92,0.0,4,10552,25231,27795,16,25451,112.12,0.0,23281,26346,16,9285,3747,8790,3630,23281,26346,15.00,15.00,1.24,0.00,0.00,5,5,0,15,1,,2,,
649155,51.0,e_bike,56,3,10517,19.47,0.0,0,0,10902,10498,3,10517,19.47,0.0,10902,10498,3,4466,1990,3243,818,10902,10498,6.00,3.00,0.10,0.00,0.00,2,1,1,3,0,,,,
649156,3.0,bike,56,22,48311,122.5,0.0,5,2526,29729,35042,21,47148,117.45,0.0,28771,34323,21,12624,7473,11871,15181,28771,34323,30.25,17.98,0.15,0.00,0.00,11,4,5,22,2,,3,,
649156,4.0,bike,56,27,52751,152.44,0.0,1,3131,34609,40522,24,47439,137.19,0.0,30260,37347,24,13743,9500,14914,9679,30260,37347,30.00,17.73,0.39,0.00,0.00,10,4,4,27,1,,1,,
649156,6.0,bike,56,39,66858,221.35000000000002,0.0,1,1743,45315,74990,31,56107,181.45,0.0,35485,59699,31,13449,10091,21395,11886,35485,59699,24.00,23.85,0.72,6.00,0.00,8,7,0,39,0,,,,
649156,7.0,bike,56,31,46392,186.65,0.0,1,366,34462,57007,30,44314,178.15,0.0,33358,54567,31,13028,7170,17079,9378,34462,57007,30.00,17.58,0.38,0.00,0.00,10,6,4,30,1,,,,1
649157,1.0,e_bike,56,47,66153,287.24,0.0,0,0,82235,66966,43,60766,265.14,0.0,72219,63491,41,21096,8195,20080,11300,72107,62241,27.00,26.90,0.30,0.00,0.00,9,6,0,44,0,,,,
649157,2.0,e_bike,56,49,80041,295.2,0.0,1,1658,89836,78164,45,70667,273.49,0.0,73520,68628,46,25051,11700,22549,15589,80056,72161,30.00,29.84,0.63,0.00,0.00,10,7,0,50,1,,1,,
649157,3.0,e_bike,56,37,58682,214.0,0.0,1,1,68920,48195,36,57637,208.55,0.0,68692,46077,36,20500,9839,17449,9849,68692,46077,30.00,29.89,1.00,0.00,0.00,10,9,0,38,0,,,,
649157,4.0,e_bike,56,40,60392,244.06,0.0,0,0,64161,66817,38,55904,234.46,0.0,58947,65858,35,16319,7563,20122,8831,55319,61809,30.00,29.87,0.58,0.00,0.00,10,10,0,39,0,,,,
649157,5.0,e_bike,56,35,50280,205.8,0.0,0,0,47941,54152,34,48401,201.45,0.0,45790,51265,34,14724,8754,15303,10198,45790,51265,30.00,29.86,0.39,0.00,0.00,10,9,0,34,0,,,,
649157,6.0,e_bike,56,23,33726,137.91000000000003,0.0,0,0,31069,36983,22,33726,130.07,0.0,31069,35095,22,9204,4333,13454,4674,28931,36745,24.00,22.54,0.57,6.00,0.00,8,7,0,21,0,,,,
649157,7.0,e_bike,56,40,65217,265.44,0.0,7,2373,58453,72977,39,62475,256.94,0.0,56949,70269,37,18464,9366,22305,11550,55005,68983,30.00,29.17,0.77,0.00,0.00,10,8,0,40,1,,,3,
649157,51.0,e_bike,56,24,38029,136.93,0.0,2,1637,35045,34142,18,30385,105.43,0.0,25631,27721,16,7339,5492,8010,5623,21356,24664,12.00,11.73,0.03,0.00,0.00,4,3,0,24,0,,,,
649157,52.0,e_bike,56,30,46743,197.03000000000003,0.0,0,0,58060,51875,29,45437,187.63,0.0,56518,49427,27,16983,6348,13999,5807,53676,44584,21.00,19.92,0.40,6.00,0.00,7,5,0,30,0,,,,
649163,1.0,e_bike,56,40,61362,236.13000000000002,0.0,0,0,58780,79344,37,56203,219.18,0.0,51812,72768,34,12971,6102,20222,13123,46102,67130,24.00,25.66,0.44,3.00,0.00,8,2,0,39,0,,,,
649163,2.0,e_bike,56,57,75282,332.0,0.0,2,3118,91448,75114,54,71002,311.85,0.0,86048,71245,54,24154,9274,25370,13009,85218,73836,30.00,30.00,1.70,0.00,0.00,10,3,0,54,2,,1,1,
649163,3.0,e_bike,56,37,57743,229.34000000000003,0.0,2,3397,69542,68857,37,57743,229.34000000000003,0.0,69542,68857,35,19400,6051,23150,6664,64869,67090,30.00,30.00,0.70,0.00,0.00,10,4,0,39,2,,1,1,
649163,4.0,e_bike,56,36,44798,227.53000000000003,0.0,1,18,48494,51167,35,43417,222.28000000000003,0.0,46436,50200,34,15222,4946,15772,6485,45926,48329,30.00,30.00,0.15,0.00,0.00,10,4,0,36,0,,,,
649163,5.0,e_bike,56,25,32064,156.26,0.0,0,0,28436,41146,24,31334,151.16,0.0,27271,39980,24,9340,4809,13525,3660,27271,39980,30.00,30.00,0.41,0.00,0.00,10,5,0,24,0,,,,
649163,6.0,e_bike,56,37,51176,230.54,0.0,0,0,50566,57036,36,49940,225.29,0.0,49238,55717,35,14663,7238,18148,8359,47034,54149,30.00,30.00,0.94,0.00,0.00,10,4,0,33,0,,,,
649163,7.0,e_bike,56,30,37715,181.05,0.0,0,0,36943,51653,30,37715,181.05,0.0,36943,51653,28,11020,4173,16044,3982,34872,49129,30.00,27.00,0.52,0.00,0.00,10,4,1,30,0,,,,
649163,51.0,e_bike,56,29,47033,170.85,0.0,1,624,58529,46643,22,36484,134.05,0.0,37429,35197,22,11807,6061,11419,7498,37429,35197,18.00,18.00,0.16,0.00,0.00,6,6,0,29,1,,,1,
650079,1.0,e_motorbike,56,28,67466,150.64,9.33,1,7451,47760,49591,28,67466,150.64,9.33,47760,49591,22,14508,8409,14892,19030,45077,38830,30.00,29.97,1.68,0.00,0.00,5,0,0,26,0,,,,
650079,2.0,e_motorbike,56,28,63078,144.38,9.780000000000001,1,674,44891,51908,28,63078,144.38,9.780000000000001,44891,51908,18,10704,4320,10242,16113,35425,34059,30.00,30.00,0.35,0.00,0.00,5,0,0,26,1,,1,,
650079,3.0,e_motorbike,56,25,55554,140.61,9.860000000000001,0,0,44847,54859,24,54093,135.51,9.860000000000001,42589,53224,19,13167,6174,11344,14866,38903,44429,24.00,23.98,0.60,6.00,0.00,4,0,0,23,0,,,,
650079,4.0,e_motorbike,56,24,55267,126.25,7.0600000000000005,0,0,28339,40559,23,52671,119.05,7.0600000000000005,25513,37900,10,5814,3860,5216,7623,16669,15585,30.00,29.72,0.40,0.00,0.00,5,0,0,23,0,,,,
650079,5.0,e_motorbike,56,20,39705,104.46999999999998,7.99,2,1456,27033,42424,20,39705,104.46999999999998,7.99,27033,42424,12,5969,3523,7139,8092,21708,26259,30.00,25.33,0.22,0.00,0.00,5,0,1,20,0,,,,
650079,6.0,e_motorbike,56,29,63037,166.15,11.549999999999999,0,0,44826,61909,28,62120,161.1,11.549999999999999,44407,61216,14,8732,5363,6687,11250,30864,31004,30.00,29.98,2.07,0.00,0.00,5,0,0,26,0,,,,
650079,51.0,e_motorbike,56,14,30906,73.41999999999999,4.539999999999999,1,1111,33564,24268,14,30906,73.41999999999999,4.539999999999999,33564,24268,14,11515,5710,7605,6076,33564,24268,18.00,17.99,0.72,6.00,0.00,3,0,0,15,1,,1,,
650081,1.0,e_motorbike,56,25,37859,139.72,10.7,0,0,47606,56842,25,37859,139.72,10.7,47606,56842,24,13213,4536,13235,5807,46382,55330,15.00,15.00,0.36,0.00,0.00,5,4,0,24,0,,,,
650081,2.0,e_motorbike,56,17,25666,111.03999999999999,7.1099999999999985,2,1609,36546,39677,15,23048,99.69,7.1099999999999985,32527,37928,14,8285,2018,8943,3277,31614,37047,12.00,11.99,0.87,3.00,0.00,4,4,0,17,1,,1,,
650081,3.0,e_motorbike,56,26,44058,154.88,10.760000000000002,1,1243,63324,61894,26,44058,154.88,10.760000000000002,63324,61894,26,14998,6650,14669,7983,63324,61894,15.00,14.99,0.71,0.00,0.00,5,5,0,26,0,,,,
650081,4.0,e_motorbike,56,24,37420,137.66,11.329999999999998,0,0,56345,60513,23,36065,132.55999999999997,11.329999999999998,54560,59844,22,13129,3165,13557,5044,52112,57765,15.25,15.22,0.49,0.00,0.00,6,3,0,24,0,,,,
650081,5.0,e_motorbike,56,21,29192,111.45,6.57,0,0,38968,40641,20,28125,106.39999999999999,6.57,38393,37669,19,8640,4944,8525,4702,38393,35504,15.00,14.99,0.50,0.00,0.00,5,5,0,20,0,,,,
650081,7.0,e_motorbike,56,35,48920,194.85999999999999,13.69,0,0,69138,76743,33,47018,184.76,13.69,65706,73449,32,14197,7941,15680,7331,63113,71568,18.00,18.00,1.19,0.00,0.00,6,5,0,31,0,,,,
650081,51.0,e_motorbike,56,21,30599,107.33,7.369999999999999,0,0,38892,40607,19,27707,97.17999999999999,7.369999999999999,34427,37387,15,6797,4080,7613,3950,28079,31809,12.00,11.98,0.41,0.00,0.00,4,3,0,19,0,,,,
650081,52.0,e_motorbike,56,21,30818,107.66,7.499999999999999,0,0,40748,39895,21,30818,107.66,7.499999999999999,40748,39895,21,10316,5469,10980,4110,40748,39895,15.00,14.99,0.60,0.00,0.00,5,5,0,20,0,,,,
650097,1.0,bike,56,1,1258,5.25,0.0,0,0,1807,1725,0,0,0.0,0.0,0,0,,,,,,,,15.00,14.98,0.00,0.00,0.00,5,0,0,1,0,,,,
650097,2.0,bike,56,2,2592,10.7,0.0,0,0,1548,2077,2,2592,10.7,0.0,1548,2077,2,533,1010,654,395,1548,2077,15.00,15.00,0.00,0.00,0.00,5,0,0,2,0,,,,
650097,51.0,bike,56,1,1571,6.0,0.0,0,0,477,2202,1,1571,6.0,0.0,477,2202,1,220,369,773,209,477,2202,6.00,6.00,0.00,3.00,0.00,2,0,0,1,0,,,,
650097,52.0,bike,56,8,10740,44.3,0.0,0,0,9241,15357,4,6250,22.5,0.0,5820,7217,4,1693,1332,2321,904,5820,7217,12.00,11.99,0.00,3.00,0.00,4,0,0,8,0,,,,
651699,1.0,e_bike,55,17,35703,116.69000000000001,0.0,9,8578,35475,39222,12,27020,86.99,0.0,22797,26606,12,9972,2448,13094,3528,24771,26989,27.00,15.08,1.90,0.00,0.00,9,0,3,21,4,,3,2,
651699,4.0,e_bike,55,19,26170,121.14999999999999,0.0,7,4461,28784,29431,16,22910,104.4,0.0,25383,24101,15,8436,2044,8188,2638,24271,21390,30.00,22.36,0.21,0.00,0.00,10,0,2,24,5,,1,2,2
651699,5.0,e_bike,55,10,11242,63.60000000000001,0.0,3,2058,10137,16022,8,10201,53.10000000000001,0.0,8174,12750,8,3257,1012,4361,1572,8174,12750,30.00,19.36,0.62,0.00,0.00,10,0,3,10,2,,,1,1
651699,7.0,e_bike,55,10,13944,61.2,0.0,1,976,12346,13325,8,12381,49.75,0.0,10411,11691,8,5647,1561,4002,1171,10411,11691,33.00,13.08,0.27,0.00,0.00,11,1,6,10,1,,1,,
651699,51.0,e_bike,55,17,25278,96.8,0.0,7,7767,28653,20327,8,12507,45.05,0.0,12500,10690,8,6205,2009,4416,1692,13585,10667,18.00,9.10,0.19,0.00,0.00,6,1,3,23,7,,2,3,2
651699,52.0,e_bike,55,14,19771,79.42,0.0,5,1300,26267,20985,10,13832,57.97,0.0,18690,14435,10,6208,1282,4346,1996,18690,14435,27.00,13.34,0.25,0.00,0.00,9,0,4,17,3,,1,1,1
651704,1.0,bike,55,31,71690,219.71999999999997,0.0,1,2120,61061,69304,28,67374,203.06999999999996,0.0,57728,65102,26,21792,9604,22099,9941,57097,61515,30.00,29.71,2.57,0.00,0.00,10,9,0,32,0,,,,
651704,2.0,bike,55,22,50453,135.77,0.0,1,1129,36051,47670,22,50453,135.77,0.0,36051,47670,21,16531,6675,18978,5567,31818,44674,30.00,27.89,0.64,0.00,0.00,10,8,0,23,1,,,,1
651704,3.0,bike,55,15,36315,107.51,0.0,2,1560,23314,35779,15,36315,107.51,0.0,23314,35779,12,9023,3095,10950,4738,15526,27428,30.00,29.64,1.28,0.00,0.00,10,8,0,16,1,,,,1
651704,4.0,bike,55,0,0,0.0,0.0,2,976,0,0,0,0,0.0,0.0,0,0,,,,,,,,30.00,2.99,0.00,0.00,0.00,10,1,9,1,1,,2,,
651704,5.0,bike,55,5,8151,27.200000000000003,0.0,0,0,6195,7482,5,8151,27.200000000000003,0.0,6195,7482,5,2922,979,3387,863,6195,7482,24.00,29.01,0.23,6.00,0.00,8,8,0,5,0,,,,
651704,6.0,bike,55,17,32531,96.95,0.0,1,1972,22090,39755,16,31204,90.75,0.0,18987,37310,15,7529,4577,11908,2786,15860,31042,24.00,23.76,1.50,6.00,0.00,8,8,0,17,1,,1,,
651704,7.0,bike,55,12,24072,60.9,0.0,0,0,18950,23741,11,22715,55.85,0.0,17443,22481,11,7969,3026,8915,2805,17443,22481,30.00,28.25,0.84,0.00,0.00,10,7,0,12,0,,,,
651761,1.0,bike,55,5,5781,28.45,0.0,5,2183,2158,6081,4,4497,23.1,0.0,1856,3552,4,2620,211,1264,402,1856,3552,15.00,14.26,0.00,0.00,0.00,5,1,0,9,4,,,4,
651761,2.0,bike,55,8,11645,47.45,0.0,0,0,4003,10163,8,11645,47.45,0.0,4003,10163,7,3982,2406,2360,1603,3710,9011,15.00,13.23,0.00,0.00,0.00,5,1,0,7,0,,,,
651761,3.0,bike,55,3,3942,17.2,0.0,0,0,441,3297,3,3942,17.2,0.0,441,3297,3,1309,858,1317,458,441,3297,15.00,14.93,0.00,0.00,0.00,5,1,0,3,0,,,,
651761,4.0,bike,55,7,10197,40.400000000000006,0.0,0,0,2702,6692,7,10197,40.400000000000006,0.0,2702,6692,7,2499,1638,3664,2396,2702,6692,15.00,14.94,0.01,0.00,0.00,5,2,0,6,0,,,,
651761,5.0,bike,55,5,7797,27.1,0.0,0,0,1772,4318,5,7797,27.1,0.0,1772,4318,4,1219,82,1564,2432,1099,2514,15.00,15.00,0.00,0.00,0.00,5,2,0,5,0,,,,
651761,6.0,bike,55,3,4365,17.8,0.0,1,663,755,3611,3,4365,17.8,0.0,755,3611,3,851,332,1880,1302,755,3611,15.00,14.98,0.00,0.00,0.00,5,3,0,3,1,,1,,
651761,7.0,bike,55,1,1128,5.85,0.0,2,480,319,791,1,1128,5.85,0.0,319,791,1,467,255,93,313,319,791,15.00,13.59,0.00,0.00,0.00,5,2,0,3,2,,,1,1
651761,51.0,bike,55,4,5437,20.95,0.0,4,6170,3074,2833,4,5437,20.95,0.0,3074,2833,2,837,147,367,285,1941,605,15.00,14.86,0.00,0.00,0.00,4,1,0,4,1,,,1,
651761,52.0,bike,55,2,1881,11.85,0.0,0,0,778,1957,2,1881,11.85,0.0,778,1957,2,927,66,621,267,778,1957,12.00,9.74,0.00,3.00,0.00,4,0,0,2,0,,,,
653760,1.0,e_motorbike,54,31,61777,200.5,15.469999999999999,8,18393,64145,80417,31,61777,200.5,15.469999999999999,64145,80417,27,20341,5159,21054,7706,56743,67426,30.00,26.61,0.75,0.00,0.00,10,2,1,33,6,,8,,
653760,3.0,e_motorbike,54,34,70408,202.07000000000002,13.82,4,4524,82207,84813,31,66271,184.97000000000003,13.82,74228,72562,31,23482,6369,26057,10645,74228,72562,30.00,29.31,1.58,0.00,0.00,10,2,0,33,2,,2,,
653760,4.0,e_motorbike,54,20,43999,126.84,11.610000000000001,2,1770,37233,61741,20,43999,126.84,11.610000000000001,37233,61741,19,13214,4469,17669,5866,34233,55456,30.25,29.50,0.96,0.00,0.00,11,0,1,18,2,,2,,
653760,5.0,e_motorbike,54,18,44470,117.44999999999999,8.77,7,3897,39856,46687,18,44470,117.44999999999999,8.77,39856,46687,16,14447,4285,15248,5313,32885,44311,30.00,23.70,0.98,0.00,0.00,10,1,2,22,5,,3,3,
653760,6.0,e_motorbike,54,9,21911,62.839999999999996,5.48,0,0,20224,29056,9,21911,62.839999999999996,5.48,20224,29056,8,7686,1962,7184,1744,18128,22860,18.00,17.96,0.36,0.00,12.00,6,0,0,7,0,,,,
653760,7.0,e_motorbike,54,32,63893,181.03,13.760000000000002,3,3787,56497,72981,32,63893,181.03,13.760000000000002,56497,72981,30,19752,9145,21895,7201,50975,65276,30.00,29.85,2.37,0.00,0.00,10,0,0,31,3,,3,,
653760,51.0,e_motorbike,54,18,42386,129.8,9.11,4,4363,42679,65077,15,36450,114.05,9.11,35091,48210,15,13417,3185,14522,5326,35091,48210,18.00,17.86,0.77,0.00,0.00,5,1,0,21,3,,4,,
653770,1.0,e_motorbike,54,33,64155,278.78000000000003,21.720000000000002,2,1260,88025,114994,33,64155,278.78000000000003,21.720000000000002,88025,114994,29,17750,7148,21891,8875,77035,102614,24.00,23.73,0.00,0.00,0.00,4,4,0,32,1,,1,,
653770,2.0,e_motorbike,54,50,84942,342.28,19.8,2,336,129078,111544,47,82254,326.68,19.8,121068,105053,45,29233,11786,24480,13590,116345,101414,30.00,27.64,0.00,0.00,0.00,5,5,0,49,1,,,1,
653770,3.0,e_motorbike,54,46,80640,370.46000000000004,27.12,0,0,97235,139177,45,80192,365.21000000000004,27.12,92882,133917,42,24980,7505,29087,13644,89422,122994,30.00,29.54,0.00,0.00,0.00,5,5,0,39,0,,,,
653770,4.0,e_motorbike,54,40,72089,307.56,21.080000000000002,0,0,95337,111501,40,72089,307.56,21.080000000000002,95337,111501,39,22813,6856,25818,12731,93222,106268,30.00,29.74,0.06,0.00,0.00,5,5,0,38,0,,,,
653770,5.0,e_motorbike,54,40,66671,312.87,20.07,0,0,78471,115443,39,65543,306.57000000000005,20.07,76721,107523,34,18195,7263,22720,9542,68075,94466,30.00,29.59,0.07,0.00,0.00,5,5,0,34,0,,,,
653770,6.0,e_motorbike,54,31,59165,251.44,18.02,2,2143,68138,101643,30,57441,245.24,18.02,65291,95581,24,13604,3055,18948,6210,49475,78395,24.00,23.67,0.24,6.00,0.00,4,4,0,30,1,,1,,
653770,7.0,e_motorbike,54,42,72947,317.11,20.36,4,6900,108727,127468,36,65945,283.96,20.36,94746,107977,31,21258,7022,19649,9344,82633,85784,30.00,29.26,0.00,0.00,0.00,5,5,0,40,1,,2,,
653770,51.0,e_motorbike,54,24,40896,161.59,8.709999999999999,0,0,57994,51050,19,34796,135.33999999999997,8.709999999999999,44265,46297,18,9808,5952,9859,5904,41097,40462,12.00,11.61,0.00,0.00,0.00,2,2,0,20,0,,,,
653770,52.0,e_motorbike,54,36,67429,316.62,22.04,0,0,94316,126014,33,66345,300.52,22.04,87007,116739,33,22351,8787,26827,8380,87007,116739,24.00,23.79,0.00,0.00,0.00,4,4,0,36,0,,,,
653790,6.0,bike,54,1,2650,5.25,0.0,2,1201,2181,1061,1,2650,5.25,0.0,2181,1061,1,1482,219,763,186,2181,1061,30.00,30.00,0.00,0.00,0.00,10,0,0,2,1,,1,,
653790,51.0,bike,54,10,10448,47.65,0.0,0,0,1257,9145,10,10448,47.65,0.0,1257,9145,10,61,1438,5005,4064,1257,9145,18.00,17.99,0.00,0.00,0.00,5,1,0,6,0,,,,
655802,1.0,bike,53,26,37721,149.06,0.0,7,5062,33143,55221,23,35468,134.95999999999998,0.0,30150,44699,23,10126,4107,11253,10203,30150,44699,30.00,24.94,0.25,0.00,0.00,10,0,1,30,5,,3,,3
655802,2.0,bike,53,27,38268,142.56000000000003,0.0,0,0,32926,45468,23,34744,124.25999999999999,0.0,26457,38276,18,7924,6834,9218,5326,21895,29588,30.00,23.98,0.02,0.00,0.00,10,0,2,26,0,,,,
655802,3.0,bike,53,6,8930,31.15,0.0,2,1306,6421,6024,6,8930,31.15,0.0,6421,6024,6,2110,2155,1682,2983,6421,6024,30.00,13.30,0.00,0.00,0.00,10,0,5,6,1,,,2,
655802,4.0,bike,53,12,19536,77.51999999999998,0.0,0,0,11171,26895,10,17045,68.82,0.0,10633,21764,10,3935,3313,6598,3200,10633,21764,30.00,17.95,0.15,0.00,0.00,10,6,4,11,0,,,,
655802,5.0,bike,53,27,38322,148.72,0.0,0,0,29144,34690,26,36866,144.37,0.0,26954,33463,25,10895,7181,10043,6988,26528,31544,30.00,26.68,0.06,0.00,0.00,10,7,1,24,0,,,,
655802,6.0,bike,53,8,10471,40.55,0.0,0,0,5672,9503,7,9777,35.15,0.0,4659,8576,7,1108,3405,2650,2634,4659,8576,24.00,6.66,0.00,6.00,0.00,8,1,6,7,0,,,,
655802,7.0,bike,53,5,8840,23.55,0.0,0,0,7665,7289,5,8840,23.55,0.0,7665,7289,5,3096,1451,2675,1618,7665,7289,33.00,6.00,0.00,0.00,0.00,11,2,9,5,0,,,,
655803,1.0,bike,53,37,65368,229.33999999999997,0.0,4,4725,48839,73560,30,54783,189.18999999999997,0.0,36348,60377,30,15808,6468,19854,14090,38305,60146,24.00,22.15,0.84,6.00,0.00,8,4,0,37,3,,3,1,
655803,2.0,bike,53,39,62700,217.78,0.0,8,8667,54777,66020,33,54509,187.73,0.0,45786,54975,31,17727,7155,18636,10062,43230,52623,30.00,29.69,0.17,0.00,0.00,10,3,0,42,5,,3,1,2
655803,3.0,bike,53,22,39457,119.7,0.0,12,14075,29809,46733,18,33767,102.29999999999998,0.0,25598,35800,18,9742,3502,15296,5227,25598,35800,30.25,29.85,0.15,0.00,0.00,11,2,1,32,12,,14,,1
655803,4.0,bike,53,38,57488,199.66,0.0,1,198,42376,61760,35,52182,183.55999999999997,0.0,36264,53627,33,12440,8805,17685,12054,34581,53627,30.00,27.70,0.66,0.00,0.00,10,8,0,35,1,,,,1
655803,5.0,bike,53,47,74872,272.08,0.0,2,1429,50843,84335,41,65490,240.97999999999996,0.0,42080,73602,39,14224,11664,23574,14234,38385,69704,30.00,29.71,0.44,0.00,0.00,10,8,0,48,1,,1,,
655803,6.0,bike,53,36,60898,191.41000000000003,0.0,1,984,33967,65484,29,51315,159.95999999999998,0.0,26724,52948,27,10664,9918,16695,11641,25718,49318,30.00,23.88,0.33,0.00,0.00,10,8,2,35,2,,1,,
655803,7.0,bike,53,30,51468,174.09,0.0,2,3117,34503,49391,29,49213,168.84,0.0,32352,48394,30,12496,10665,16122,12691,34503,49391,30.00,23.90,0.52,0.00,0.00,10,7,2,28,1,,1,,
655803,51.0,bike,53,17,29341,100.71000000000001,0.0,4,5428,26038,36226,13,24251,77.71000000000001,0.0,19054,22770,13,9279,2590,8011,4371,19054,22770,12.00,11.86,0.00,0.00,0.00,4,2,0,19,3,,2,,1
655806,7.0,bike,53,22,42640,117.32000000000001,0.0,1,938,23555,35846,21,40746,112.22000000000001,0.0,21735,34599,21,7823,10712,14360,8001,21735,34599,30.00,29.54,0.24,0.00,0.00,10,1,0,20,0,,,,
655807,1.0,bike,53,38,70251,208.53,0.0,2,1195,55136,63747,33,60031,181.63,0.0,44092,51340,33,19172,13211,19982,8047,44638,53171,24.00,23.99,0.65,6.00,0.00,8,8,0,36,0,,,,
655807,2.0,bike,53,37,65215,214.02,0.0,3,2938,43965,65010,30,54293,175.22,0.0,32330,54634,29,13427,12412,18956,7964,31936,53691,24.00,23.90,0.73,6.00,0.00,8,8,0,38,0,,,,
655807,3.0,bike,53,22,45751,124.35,0.0,0,0,32503,40748,20,41589,114.25,0.0,28195,37000,20,12682,9199,15655,4995,28195,37000,30.00,17.94,0.22,0.00,0.00,10,6,4,21,0,,,,
655807,4.0,bike,53,40,69515,226.29,0.0,0,0,51879,70571,37,65436,210.14,0.0,47149,66316,35,17785,14103,22117,9377,45087,64054,30.00,29.79,0.14,0.00,0.00,10,10,0,40,0,,,,
655807,5.0,bike,53,41,72903,223.98000000000002,0.0,3,1627,49028,77352,38,68954,209.18000000000004,0.0,44789,70526,38,19507,12671,26298,10957,44789,70526,30.00,29.67,0.86,0.00,0.00,10,10,0,43,1,,,,1
655807,6.0,bike,53,33,53886,187.29000000000002,0.0,2,1076,39039,60426,27,44397,154.29000000000002,0.0,29495,47822,28,11723,9385,17530,8254,30702,49093,30.00,20.96,0.46,0.00,0.00,10,7,3,34,0,,,,
655807,7.0,bike,53,28,46277,155.75,0.0,0,0,39277,47876,27,45017,151.4,0.0,37028,44820,27,13218,8826,17071,7022,37028,44820,30.00,20.81,0.52,0.00,0.00,10,6,3,27,0,,,,
657653,2.0,bike,52,7,6899,40.6,0.0,0,0,4278,6095,7,6899,40.6,0.0,4278,6095,7,1512,1223,1963,2201,4278,6095,30.00,29.67,0.00,0.00,0.00,10,7,0,7,0,,,,
657653,3.0,bike,52,9,10015,50.75,0.0,0,0,4170,9828,9,10015,50.75,0.0,4170,9828,9,1969,2342,2409,3296,4170,9828,30.00,29.68,0.00,0.00,0.00,10,7,0,8,0,,,,
657653,4.0,bike,52,6,10494,37.099999999999994,0.0,0,0,3521,7716,6,10494,37.099999999999994,0.0,3521,7716,6,1853,2187,2391,4063,3521,7716,30.00,29.49,0.25,0.00,0.00,10,6,0,6,0,,,,
